frame_index,stamp_sec,stamp_nsec,base_link_x,base_link_y,base_link_yaw,base_link_op_x,base_link_op_y,base_link_op_yaw
1907,11476,428000000,3.857384,4.739790,1.414287,-1.904258,6.388158,-2.986729
1908,11476,528000000,3.841723,4.840691,1.423837,-2.002891,6.371677,-2.972859
1909,11476,628000000,3.855629,4.939826,1.434287,-2.103500,6.348584,-2.961144
1910,11476,728000000,3.864244,5.039522,1.535573,-2.201739,6.329879,-2.954918
1911,11476,827000000,3.840653,5.137952,1.680461,-2.299894,6.310744,-2.952890
1912,11476,927000000,3.817778,5.235848,1.882813,-2.386284,6.298445,-2.947489
1913,11477,28000000,3.759281,5.335044,2.117364,-2.484248,6.278363,-2.938116
1914,11477,127000000,3.700113,5.405757,2.311213,-2.581970,6.257131,-2.919302
1915,11477,227000000,3.620274,5.470503,2.454049,-2.680325,6.230138,-2.904707
1916,11477,328000000,3.514801,5.523722,2.460511,-2.777217,6.205352,-2.883116
1917,11477,427000000,3.433207,5.584509,2.460509,-2.873492,6.178228,-2.866697
1918,11477,529000000,3.344909,5.652198,2.460513,-2.979242,6.135658,-2.835301
1919,11477,628000000,3.258383,5.717966,2.527423,-3.073716,6.102741,-2.787141
1920,11477,729000000,3.170794,5.768009,2.684962,-3.166392,6.064908,-2.755206
1921,11477,828000000,3.075941,5.800107,2.875056,-3.251677,6.023686,-2.711986
1922,11477,928000000,2.968125,5.812875,2.979391,-3.340526,5.977447,-2.638944
1923,11478,29000000,2.850854,5.812606,2.991183,-3.402338,5.936951,-2.591481
1924,11478,128000000,2.750324,5.824124,2.990903,-3.466088,5.874482,-2.527267
1925,11478,229000000,2.662702,5.847202,2.975801,-3.521494,5.829122,-2.490828
1926,11478,329000000,2.563177,5.861935,2.975793,-3.595044,5.769105,-2.445946
1927,11478,429000000,2.463905,5.877182,2.975861,-3.654725,5.691761,-2.405717
1928,11478,529000000,2.364814,5.892787,2.975907,-3.725611,5.622341,-2.355075
1929,11478,629000000,2.265307,5.908000,2.974152,-3.793522,5.548560,-2.319260
1930,11478,729000000,2.166471,5.924221,2.974250,-3.859296,5.468602,-2.265017
1931,11478,829000000,2.061228,5.930463,2.984969,-3.903186,5.407968,-2.224637
1932,11478,929000000,1.962332,5.945806,2.992204,-3.959042,5.328539,-2.169899
1933,11479,29000000,1.862851,5.956134,3.110498,-3.996238,5.266221,-2.136026
1934,11479,129000000,1.765847,5.944000,-3.039079,-4.022110,5.174868,-2.081842
1935,11479,229000000,1.666310,5.930669,-3.039320,-4.067364,5.087525,-2.057721
1936,11479,328000000,1.566789,5.918208,-3.039332,-4.111419,4.997861,-2.024136
1937,11479,429000000,1.459792,5.918794,-3.044910,-4.153227,4.906101,-2.007624
1938,11479,529000000,1.360227,5.907977,-3.044913,-4.186016,4.797025,-1.968155
1939,11479,629000000,1.260671,5.897491,-3.044920,-4.223212,4.702603,-1.955742
1940,11479,729000000,1.147954,5.881020,-3.039654,-4.259440,4.607793,-1.934736
1941,11479,829000000,1.048462,5.870421,-3.039662,-4.293973,4.512421,-1.924360
1942,11479,929000000,0.948973,5.859945,-3.039640,-4.333387,4.418352,-1.905153
1943,11480,29000000,0.839843,5.846365,-3.039561,-4.364758,4.322189,-1.887056
1944,11480,129000000,0.740358,5.836030,-3.039546,-4.394012,4.225523,-1.856304
1945,11480,229000000,0.640875,5.825740,-3.039553,-4.420582,4.128223,-1.841436
1946,11480,329000000,0.533394,5.806480,-3.035089,-4.452337,4.039581,-1.822766
1947,11480,429000000,0.433959,5.795800,-3.035091,-4.475657,3.941717,-1.806885
1948,11480,529000000,0.334525,5.785109,-3.035105,-4.496665,3.843361,-1.780529
1949,11480,629000000,0.214444,5.777792,-3.036376,-4.507996,3.746777,-1.766355
1950,11480,729000000,0.114997,5.767280,-3.036353,-4.526194,3.648124,-1.752483
1951,11480,829000000,0.015550,5.756767,-3.036351,-4.543070,3.549303,-1.743389
1952,11480,929000000,-0.083986,5.739933,-3.030634,-4.563304,3.464061,-1.737816
1953,11481,28000000,-0.183371,5.728856,-3.030616,-4.578310,3.365050,-1.717783
1954,11481,129000000,-0.282755,5.717778,-3.030623,-4.591340,3.265791,-1.695681
1955,11481,229000000,-0.383935,5.728582,-3.039701,-4.598544,3.155930,-1.677395
1956,11481,329000000,-0.493364,5.717394,-3.039704,-4.608540,3.046263,-1.660788
1957,11481,429000000,-0.592846,5.707221,-3.039732,-4.615843,2.946477,-1.642162
1958,11481,529000000,-0.685910,5.719442,-3.052853,-4.637171,2.844382,-1.633384
1959,11481,629000000,-0.785516,5.710578,-3.052851,-4.642084,2.744472,-1.619193
1960,11481,729000000,-0.885123,5.701715,-3.052853,-4.645198,2.644495,-1.602314
1961,11481,829000000,-0.992731,5.688495,-3.049703,-4.644091,2.556377,-1.583792
1962,11481,929000000,-1.092309,5.679317,-3.049706,-4.644153,2.456365,-1.578029
1963,11482,29000000,-1.191887,5.670140,-3.049702,-4.644265,2.356366,-1.578340
1964,11482,129000000,-1.284210,5.686960,-3.061867,-4.639616,2.239173,-1.574161
1965,11482,229000000,-1.383892,5.678993,-3.061851,-4.639659,2.139192,-1.574622
1966,11482,328000000,-1.483575,5.671026,-3.061851,-4.639863,2.039216,-1.575789
1967,11482,429000000,-1.571904,5.651627,-3.056410,-4.625612,1.934549,-1.566316
1968,11482,529000000,-1.671542,5.643118,-3.056408,-4.625091,1.834580,-1.569888
1969,11482,629000000,-1.771179,5.634607,-3.056381,-4.625433,1.734611,-1.579048
1970,11482,729000000,-1.860112,5.626826,-3.056780,-4.624529,1.633775,-1.584431
1971,11482,829000000,-1.959753,5.618353,-3.056782,-4.626195,1.533817,-1.585797
1972,11482,929000000,-2.059393,5.609881,-3.056781,-4.627788,1.433857,-1.584639
1973,11483,28000000,-2.159034,5.601409,-3.056784,-4.625902,1.326505,-1.582016
1974,11483,129000000,-2.250447,5.581922,-2.968623,-4.626988,1.226536,-1.581348
1975,11483,229000000,-2.347054,5.555867,-2.799795,-4.628108,1.126566,-1.582472
1976,11483,329000000,-2.445086,5.531635,-2.615973,-4.640712,1.030646,-1.587860
1977,11483,429000000,-2.525902,5.470460,-2.511202,-4.642420,0.930682,-1.584905
1978,11483,529000000,-2.604851,5.407165,-2.511251,-4.643472,0.830709,-1.577785
1979,11483,628000000,-2.684317,5.345080,-2.511255,-4.665424,0.733755,-1.586505
1980,11483,729000000,-2.744310,5.259373,-2.496173,-4.666629,0.633780,-1.578182
1981,11483,828000000,-2.822952,5.196891,-2.453924,-4.666445,0.533793,-1.564029
1982,11483,929000000,-2.894622,5.110554,-2.313475,-4.651454,0.433989,-1.550376
1983,11484,29000000,-2.957056,5.031553,-2.258705,-4.648981,0.334028,-1.554100
1984,11484,129000000,-3.018819,4.952209,-2.258703,-4.647734,0.234048,-1.566969
1985,11484,229000000,-3.074853,4.850241,-2.245584,-4.659936,0.146406,-1.585901
1986,11484,329000000,-3.136428,4.771090,-2.245584,-4.661853,0.046434,-1.586595
1987,11484,429000000,-3.180834,4.679463,-2.237853,-4.663150,-0.053547,-1.577668
1988,11484,529000000,-3.248426,4.592497,-2.237853,-4.654609,-0.162845,-1.563760
1989,11484,629000000,-3.309974,4.513551,-2.237858,-4.653699,-0.262831,-1.566757
1990,11484,729000000,-3.371617,4.434718,-2.237856,-4.653657,-0.362822,-1.575228
1991,11484,829000000,-3.402357,4.347417,-2.236460,-4.652662,-0.472873,-1.580779
1992,11484,929000000,-3.464009,4.268637,-2.236515,-4.653954,-0.572857,-1.583308
1993,11485,29000000,-3.525697,4.189899,-2.236516,-4.655373,-0.672840,-1.583482
1994,11485,128000000,-3.587363,4.111144,-2.231262,-4.661690,-0.770858,-1.587079
1995,11485,229000000,-3.626957,4.035815,-2.128482,-4.663226,-0.870852,-1.582633
1996,11485,328000000,-3.672344,3.946597,-1.978057,-4.664077,-0.970850,-1.576839
1997,11485,429000000,-3.708707,3.853019,-1.971621,-4.659447,-1.068473,-1.574014
1998,11485,529000000,-3.745698,3.759803,-1.971620,-4.659548,-1.168471,-1.573115
1999,11485,629000000,-3.784502,3.671291,-1.976767,-4.659712,-1.268467,-1.573306
2000,11485,728000000,-3.822915,3.578802,-1.976732,-4.653281,-1.381009,-1.567791
2001,11485,829000000,-3.861627,3.486482,-1.976730,-4.652958,-1.481005,-1.569419
2002,11485,929000000,-3.900557,3.394287,-1.976729,-4.652952,-1.581001,-1.572480
2003,11486,29000000,-3.938850,3.285818,-1.969970,-4.653646,-1.680224,-1.574069
2004,11486,129000000,-3.972620,3.191683,-1.843513,-4.653872,-1.780220,-1.571341
2005,11486,228000000,-3.989879,3.092953,-1.667815,-4.653712,-1.880217,-1.566576
2006,11486,329000000,-3.996007,2.984440,-1.454608,-4.652477,-1.968280,-1.559699
2007,11486,429000000,-3.976480,2.895014,-1.407369,-4.650986,-2.078269,-1.556823
2008,11486,528000000,-3.955732,2.796030,-1.407551,-4.649554,-2.168254,-1.555889
2009,11486,628000000,-3.936242,2.697124,-1.407493,-4.632241,-2.258670,-1.546124
2010,11486,729000000,-3.928940,2.599786,-1.411846,-4.629705,-2.358636,-1.550546
2011,11486,829000000,-3.909870,2.491029,-1.412192,-4.627961,-2.468621,-1.558753
2012,11486,929000000,-3.902880,2.390976,-1.414148,-4.623007,-2.584379,-1.562032
2013,11487,29000000,-3.886440,2.292119,-1.414194,-4.622192,-2.684374,-1.559847
2014,11487,129000000,-3.870249,2.193283,-1.414247,-4.620992,-2.784365,-1.557116
2015,11487,229000000,-3.864773,2.105141,-1.422258,-4.625403,-2.898763,-1.558377
2016,11487,328000000,-3.849692,2.006206,-1.422667,-4.623750,-2.998748,-1.550306
2017,11487,429000000,-3.825140,1.898481,-1.422668,-4.621085,-3.098713,-1.541024
2018,11487,529000000,-3.810259,1.799555,-1.422812,-4.612654,-3.195234,-1.533366
2019,11487,628000000,-3.795432,1.700633,-1.422879,-4.608569,-3.295153,-1.532834
2020,11487,729000000,-3.768374,1.604011,-1.415767,-4.604639,-3.395077,-1.534176
2021,11487,830000000,-3.752896,1.505202,-1.415792,-4.594643,-3.495152,-1.527771
2022,11487,929000000,-3.737437,1.406395,-1.415838,-4.590303,-3.595058,-1.530831
2023,11488,29000000,-3.729838,1.323795,-1.419815,-4.586468,-3.694984,-1.533671
2024,11488,129000000,-3.714791,1.224929,-1.420017,-4.571635,-3.766467,-1.529199
2025,11488,229000000,-3.699798,1.126056,-1.420588,-4.571635,-3.766467,-1.529199
2026,11488,329000000,-3.690498,1.037061,-1.425213,-4.564301,-3.966331,-1.538953
2027,11488,429000000,-3.690498,1.037061,-1.425213,-4.568725,-3.958507,-1.539761
2028,11488,529000000,-3.676026,0.938113,-1.425657,-4.565840,-4.058466,-1.540043
2029,11488,628000000,-3.667556,0.851716,-1.432886,-4.562720,-4.158417,-1.536368
2030,11488,729000000,-3.653833,0.752662,-1.433255,-4.561395,-4.239609,-1.529226
2031,11488,828000000,-3.640149,0.653602,-1.433439,-4.556985,-4.339511,-1.525967
2032,11488,928000000,-3.626476,0.554541,-1.433526,-4.552322,-4.439402,-1.524039
2033,11489,29000000,-3.624339,0.454361,-1.437923,-4.549990,-4.531403,-1.532957
2034,11489,129000000,-3.611101,0.355241,-1.437956,-4.546090,-4.631327,-1.531776
2035,11489,229000000,-3.604037,0.148770,-1.567925,-4.536922,-4.831115,-1.518391
2036,11489,329000000,-3.605260,0.048682,-1.568068,-4.537300,-4.922998,-1.515599
2037,11489,430000000,-3.606073,-0.051381,-1.568070,-4.531421,-5.022827,-1.511224
2038,11489,529000000,-3.596169,-0.156104,-1.560853,-4.525071,-5.122627,-1.507809
2039,11489,629000000,-3.595739,-0.256138,-1.560852,-4.510269,-5.213268,-1.501953
2040,11489,729000000,-3.595149,-0.356160,-1.560848,-4.503306,-5.313026,-1.505823
2041,11489,829000000,-3.600744,-0.459500,-1.564896,-4.496990,-5.412827,-1.509704
2042,11489,929000000,-3.600360,-0.559512,-1.564895,-4.496946,-5.511278,-1.513366
2043,11490,28000000,-3.600360,-0.559512,-1.564895,-4.496946,-5.511278,-1.513366
2044,11490,129000000,-3.605861,-0.659289,-1.567012,-4.491007,-5.611102,-1.505658
2045,11490,230000000,-3.605279,-0.859300,-1.567015,-4.475819,-5.821777,-1.483077
2046,11490,329000000,-3.605279,-0.859300,-1.567015,-4.475819,-5.821777,-1.483077
2047,11490,428000000,-3.604951,-0.959303,-1.567016,-4.466160,-5.921315,-1.473084
2048,11490,528000000,-3.604579,-1.049877,-1.568713,-4.451133,-6.006391,-1.449955
2049,11490,628000000,-3.604394,-1.149878,-1.568716,-4.437412,-6.105464,-1.429954
2050,11490,728000000,-3.604202,-1.249879,-1.568728,-4.421625,-6.204235,-1.398407
2051,11490,828000000,-3.603083,-1.352807,-1.566870,-4.391735,-6.296960,-1.328370
2052,11490,928000000,-3.602697,-1.452807,-1.566877,-4.368726,-6.367255,-1.271870
2053,11491,29000000,-3.587825,-1.555773,-1.559913,-4.336559,-6.457580,-1.207239
2054,11491,128000000,-3.586739,-1.655768,-1.559914,-4.302824,-6.516958,-1.159784
2055,11491,228000000,-3.585652,-1.755762,-1.559915,-4.261283,-6.602081,-1.093518
2056,11491,329000000,-3.584367,-1.845390,-1.561920,-4.223654,-6.662847,-1.045087
2057,11491,429000000,-3.583479,-1.945386,-1.561919,-4.171351,-6.735604,-0.987424
2058,11491,529000000,-3.582593,-2.045382,-1.561960,-4.127308,-6.792397,-0.936513
2059,11491,629000000,-3.588284,-2.120982,-1.562603,-4.067770,-6.866705,-0.875306
2060,11491,728000000,-3.587465,-2.220979,-1.562605,-4.021662,-6.917449,-0.827185
2061,11491,829000000,-3.586646,-2.320975,-1.562605,-3.954499,-6.985650,-0.777316
2062,11491,929000000,-3.586517,-2.419143,-1.563020,-3.881401,-7.051943,-0.730827
2063,11492,28000000,-3.585739,-2.519140,-1.563022,-3.804369,-7.116445,-0.685526
2064,11492,128000000,-3.584961,-2.619137,-1.563021,-3.719014,-7.167710,-0.643621
2065,11492,229000000,-3.583206,-2.730696,-1.558891,-3.635660,-7.226483,-0.605332
2066,11492,329000000,-3.582015,-2.830689,-1.558907,-3.549910,-7.282053,-0.581629
2067,11492,429000000,-3.580825,-2.930682,-1.558889,-3.463391,-7.336354,-0.557167
2068,11492,529000000,-3.575499,-3.035684,-1.559570,-3.353073,-7.373963,-0.526846
2069,11492,628000000,-3.574377,-3.135678,-1.559573,-3.264056,-7.423316,-0.498968
2070,11492,728000000,-3.573255,-3.235672,-1.559575,-3.173766,-7.469839,-0.482510
2071,11492,828000000,-3.572133,-3.335666,-1.559574,-3.083400,-7.515694,-0.468735
2072,11492,929000000,-3.582470,-3.433824,-1.568785,-2.989385,-7.563782,-0.435802
2073,11493,28000000,-3.582269,-3.533824,-1.568790,-2.896658,-7.603725,-0.405251
2074,11493,129000000,-3.561926,-3.629843,-1.556009,-2.803084,-7.641217,-0.374990
2075,11493,228000000,-3.560447,-3.729832,-1.556006,-2.699095,-7.679265,-0.352625
2076,11493,329000000,-3.558967,-3.829821,-1.555971,-2.610499,-7.695526,-0.332014
2077,11493,428000000,-3.557484,-3.929810,-1.555968,-2.514972,-7.726551,-0.318580
2078,11493,529000000,-3.551135,-4.025158,-1.553888,-2.419211,-7.756523,-0.304614
2079,11493,628000000,-3.549275,-4.135142,-1.553891,-2.326990,-7.792642,-0.300572
2080,11493,729000000,-3.561655,-4.255693,-1.561757,-2.230892,-7.821004,-0.283047
2081,11493,829000000,-3.560752,-4.355689,-1.561767,-2.124560,-7.850023,-0.263842
2082,11493,929000000,-3.559849,-4.455685,-1.561769,-2.021366,-7.878357,-0.242108
2083,11494,28000000,-3.563501,-4.551394,-1.564309,-1.923811,-7.900731,-0.229880
2084,11494,129000000,-3.562852,-4.651392,-1.564310,-1.826031,-7.921958,-0.211889
2085,11494,229000000,-3.562203,-4.751390,-1.564314,-1.745437,-7.954008,-0.214780
2086,11494,328000000,-3.561559,-4.851388,-1.564383,-1.647423,-7.973949,-0.199175
2087,11494,429000000,-3.565925,-4.943077,-1.566622,-1.549059,-7.992048,-0.177766
2088,11494,529000000,-3.565508,-5.043077,-1.566625,-1.447663,-8.017155,-0.162501
2089,11494,629000000,-3.559535,-5.133342,-1.560879,-1.348749,-8.031939,-0.153443
2090,11494,728000000,-3.558543,-5.233337,-1.560844,-1.249697,-8.045695,-0.135102
2091,11494,829000000,-3.557549,-5.333332,-1.560866,-1.153007,-8.056636,-0.127580
2092,11494,929000000,-3.551806,-5.432291,-1.558827,-1.053685,-8.068213,-0.117802
2093,11495,28000000,-3.550609,-5.532284,-1.558824,-0.954288,-8.079067,-0.113114
2094,11495,128000000,-3.549411,-5.632277,-1.558827,-0.863604,-8.073956,-0.095784
2095,11495,228000000,-3.548215,-5.732270,-1.558824,-0.764021,-8.082846,-0.092689
2096,11495,329000000,-3.543988,-5.820789,-1.561187,-0.664458,-8.091894,-0.097927
2097,11495,429000000,-3.540944,-5.920723,-1.490358,-0.576147,-8.110475,-0.106372
2098,11495,529000000,-3.530177,-6.012095,-1.316584,-0.476712,-8.120770,-0.099923
2099,11495,629000000,-3.499911,-6.107885,-1.297030,-0.377178,-8.130075,-0.088474
2100,11495,729000000,-3.468925,-6.203534,-1.297031,-0.277461,-8.151760,-0.080843
2101,11495,829000000,-3.437236,-6.291068,-1.293829,-0.177790,-8.159015,-0.074460
2102,11495,929000000,-3.409147,-6.387135,-1.293875,-0.077977,-8.165885,-0.062950
2103,11496,28000000,-3.381192,-6.483227,-1.293866,0.018712,-8.176324,-0.047446
2104,11496,128000000,-3.357205,-6.580638,-1.295458,0.118661,-8.179975,-0.035481
2105,11496,228000000,-3.327709,-6.676223,-1.226847,0.218632,-8.182677,-0.028813
2106,11496,328000000,-3.286874,-6.767612,-1.086788,0.319683,-8.160329,-0.007277
2107,11496,429000000,-3.212456,-6.838109,-0.912555,0.419680,-8.160254,-0.001482
2108,11496,528000000,-3.147335,-6.915012,-0.909634,0.519673,-8.160027,-0.007168
2109,11496,629000000,-3.083227,-6.992470,-0.909595,0.614675,-8.171151,-0.027893
2110,11496,729000000,-3.015146,-7.066724,-0.906669,0.714602,-8.174616,-0.035966
2111,11496,829000000,-2.952104,-7.144708,-0.906674,0.814528,-8.178082,-0.026576
2112,11496,929000000,-2.889457,-7.222910,-0.906674,0.919245,-8.181499,-0.007304
2113,11497,29000000,-2.819194,-7.301404,-0.901412,1.019235,-8.180895,0.011427
2114,11497,129000000,-2.756631,-7.379548,-0.901409,1.119211,-8.178811,0.021997
2115,11497,229000000,-2.689788,-7.439485,-0.899946,1.221913,-8.166134,0.029448
2116,11497,328000000,-2.627287,-7.517614,-0.890327,1.321850,-8.162628,0.033965
2117,11497,429000000,-2.560885,-7.592409,-0.786931,1.421767,-8.158606,0.037628
2118,11497,529000000,-2.484063,-7.656643,-0.619814,1.526279,-8.155039,0.041133
2119,11497,628000000,-2.395907,-7.705132,-0.432663,1.626168,-8.150431,0.046458
2120,11497,729000000,-2.297184,-7.723488,-0.244132,1.726032,-8.145295,0.053840
2121,11497,829000000,-2.195778,-7.733892,-0.073970,1.828390,-8.143179,0.058981
2122,11497,928000000,-2.093787,-7.735423,-0.073250,1.928172,-8.136605,0.068924
2123,11498,28000000,-1.992409,-7.738567,-0.073266,2.027859,-8.128680,0.082979
2124,11498,129000000,-1.896584,-7.737926,-0.079984,2.128526,-8.111728,0.099413
2125,11498,228000000,-1.796019,-7.743767,-0.080010,2.227883,-8.100304,0.116852
2126,11498,329000000,-1.695697,-7.750220,-0.080009,2.327077,-8.087511,0.130239
2127,11498,429000000,-1.605090,-7.760185,-0.086211,2.418347,-8.053623,0.152934
2128,11498,529000000,-1.505125,-7.768022,-0.086210,2.517027,-8.037313,0.168697
2129,11498,628000000,-1.410616,-7.762391,-0.086930,2.615313,-8.018738,0.187087
2130,11498,728000000,-1.310822,-7.770691,-0.086929,2.705785,-7.993516,0.195573
2131,11498,829000000,-1.211077,-7.779107,-0.086927,2.803537,-7.972315,0.226514
2132,11498,928000000,-1.118299,-7.784893,-0.092511,2.900170,-7.946407,0.279959
2133,11499,29000000,-1.018666,-7.794005,-0.092508,2.986288,-7.916096,0.325340
2134,11499,129000000,-0.919051,-7.803156,-0.092474,3.079717,-7.880062,0.378051
2135,11499,228000000,-0.835541,-7.804329,-0.087723,3.171566,-7.840087,0.416819
2136,11499,329000000,-0.735906,-7.813051,-0.087714,3.249311,-7.788155,0.473535
2137,11499,429000000,-0.636277,-7.821786,-0.087718,3.336907,-7.739464,0.512435
2138,11499,529000000,-0.535294,-7.838262,-0.092513,3.421704,-7.686011,0.587425
2139,11499,628000000,-0.425758,-7.848415,-0.092510,3.499116,-7.628190,0.657714
2140,11499,729000000,-0.336139,-7.856720,-0.092510,3.565556,-7.572449,0.703959
2141,11499,829000000,-0.233988,-7.840417,-0.079513,3.643740,-7.498836,0.762600
2142,11499,929000000,-0.134302,-7.848357,-0.079510,3.697093,-7.447505,0.794032
2143,11500,28000000,-0.024649,-7.857095,-0.079513,3.770093,-7.365750,0.845723
2144,11500,128000000,0.075036,-7.865036,-0.079493,3.833829,-7.288108,0.889883
2145,11500,228000000,0.188251,-7.870119,-0.077170,3.895594,-7.191516,0.945761
2146,11500,329000000,0.287953,-7.877827,-0.077169,3.951534,-7.107621,0.985208
2147,11500,429000000,0.384960,-7.891807,-0.081705,4.003697,-7.021274,1.020911
